GEO_ID,Geographic Area Name,Total Population,Preschool,Gradeschooler,Teen,Old People,White,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Preschool Percent,Gradeschooler Percent,Teen Percent,Old People Percent,White Percent,Black or African American alone Percent,Asian alone Percent
1500000US550090202032,"Block Group 2, Census Tract 202.03, Brown County, Wisconsin",1838,84,186,61,499,1815,6,0,0,0,0,0.04570185,0.101196953,0.033188248,0.271490751,0.987486398,0.003264418,0
1500000US550090202033,"Block Group 3, Census Tract 202.03, Brown County, Wisconsin",2349,102,364,191,285,2305,43,0,0,0,0,0.043422733,0.154959557,0.081311196,0.121328225,0.981268625,0.018305662,0
1500000US550090202041,"Block Group 1, Census Tract 202.04, Brown County, Wisconsin",1135,54,97,122,342,1117,6,12,0,0,0,0.047577093,0.085462555,0.107488987,0.301321586,0.984140969,0.005286344,0
1500000US550090202042,"Block Group 2, Census Tract 202.04, Brown County, Wisconsin",2781,181,464,201,507,2736,0,0,8,0,0,0.065084502,0.166846458,0.07227616,0.182308522,0.98381877,0,0.002876663
1500000US550090202043,"Block Group 3, Census Tract 202.04, Brown County, Wisconsin",1845,91,279,100,378,1836,0,0,0,0,2.64E-06,0.049322493,0.151219512,0.054200542,0.204878049,0.995121951,0,0
1500000US550090205021,"Block Group 1, Census Tract 205.02, Brown County, Wisconsin",1033,64,123,17,271,887,14,0,74,0,0,0.06195547,0.119070668,0.016456922,0.262342691,0.858664085,0.013552759,0.071636012
1500000US550090205022,"Block Group 2, Census Tract 205.02, Brown County, Wisconsin",3439,109,489,194,491,2613,273,170,86,0,2.51E-05,0.03169526,0.142192498,0.056411748,0.142774062,0.759813899,0.079383542,0.02500727
1500000US550090205023,"Block Group 3, Census Tract 205.02, Brown County, Wisconsin",1024,45,60,35,227,940,0,46,12,0,0,0.043945313,0.05859375,0.034179688,0.221679688,0.91796875,0,0.01171875
1500000US550090205031,"Block Group 1, Census Tract 205.03, Brown County, Wisconsin",3125,284,410,186,763,2930,0,2,193,0,0,0.09088,0.1312,0.05952,0.24416,0.9376,0,0.06176
1500000US550090205032,"Block Group 2, Census Tract 205.03, Brown County, Wisconsin",1047,14,75,62,397,1047,0,0,0,0,0,0.013371538,0.071633238,0.05921681,0.379178606,1,0,0
1500000US550090205033,"Block Group 3, Census Tract 205.03, Brown County, Wisconsin",1274,74,95,88,511,1249,3,22,0,0,0,0.058084772,0.074568289,0.069073783,0.401098901,0.980376766,0.002354788,0
1500000US550090205034,"Block Group 4, Census Tract 205.03, Brown County, Wisconsin",2742,45,408,167,489,2627,0,20,16,0,0,0.016411379,0.148796499,0.060904449,0.17833698,0.95805981,0,0.005835157
1500000US550090205041,"Block Group 1, Census Tract 205.04, Brown County, Wisconsin",4277,232,746,229,827,4128,0,8,141,0,0,0.054243629,0.174421323,0.053542202,0.193359832,0.965162497,0,0.032967033
1500000US550090205042,"Block Group 2, Census Tract 205.04, Brown County, Wisconsin",1697,105,233,130,493,1616,0,0,40,0,1.11E-05,0.061873895,0.13730112,0.076605775,0.290512669,0.952268709,0,0.023571008
1500000US550090206001,"Block Group 1, Census Tract 206, Brown County, Wisconsin",1653,135,202,85,333,1621,0,1,19,0,0,0.081669691,0.122202057,0.051421658,0.201451906,0.980641258,0,0.011494253
1500000US550090206002,"Block Group 2, Census Tract 206, Brown County, Wisconsin",1247,70,174,72,279,1223,0,0,20,0,0,0.056134723,0.139534884,0.057738573,0.223736969,0.980753809,0,0.016038492
1500000US550090206003,"Block Group 3, Census Tract 206, Brown County, Wisconsin",1413,83,181,128,324,1294,0,11,6,0,7.51E-06,0.058740269,0.128096249,0.090587403,0.229299363,0.915782024,0,0.004246285
1500000US550090206004,"Block Group 4, Census Tract 206, Brown County, Wisconsin",1037,76,197,94,207,980,0,0,0,0,4.18E-05,0.073288332,0.18997107,0.090646095,0.199614272,0.945033751,0,0
1500000US550090207021,"Block Group 1, Census Tract 207.02, Brown County, Wisconsin",6204,443,1251,365,786,5844,4,38,290,0,0,0.071405545,0.201644101,0.058833011,0.126692456,0.941972921,0.000644745,0.046744036
1500000US550090207022,"Block Group 2, Census Tract 207.02, Brown County, Wisconsin",1111,36,155,98,266,1102,0,2,4,0,0,0.03240324,0.139513951,0.088208821,0.239423942,0.99189919,0,0.00360036
1500000US550090207031,"Block Group 1, Census Tract 207.03, Brown County, Wisconsin",1328,42,120,39,295,1327,0,0,0,0,0,0.031626506,0.090361446,0.02936747,0.222138554,0.999246988,0,0
1500000US550090207032,"Block Group 2, Census Tract 207.03, Brown County, Wisconsin",2635,205,195,105,762,2564,0,0,0,0,6.77E-06,0.077798861,0.074003795,0.039848197,0.289184061,0.973055028,0,0
1500000US550090207033,"Block Group 3, Census Tract 207.03, Brown County, Wisconsin",3419,264,678,221,633,2730,0,0,266,0,1.03E-06,0.07721556,0.198303598,0.064638783,0.185141854,0.798479087,0,0.077800526
1500000US550090207041,"Block Group 1, Census Tract 207.04, Brown County, Wisconsin",2232,160,362,34,565,1920,2,0,161,0,2.99E-05,0.071684588,0.16218638,0.015232975,0.253136201,0.860215054,0.000896057,0.072132616
1500000US550090207042,"Block Group 2, Census Tract 207.04, Brown County, Wisconsin",1901,66,259,38,856,1547,21,0,256,0,1.83E-05,0.034718569,0.136244082,0.019989479,0.450289321,0.81378222,0.011046817,0.134665965
1500000US550090207043,"Block Group 3, Census Tract 207.04, Brown County, Wisconsin",2567,130,163,221,320,1500,62,151,60,0,0.00011579,0.050642774,0.063498247,0.086092715,0.124659135,0.584339696,0.024152707,0.023373588
1500000US550090207044,"Block Group 4, Census Tract 207.04, Brown County, Wisconsin",1619,128,209,151,363,1379,0,0,0,0,4.12E-05,0.079061149,0.129092032,0.093267449,0.224212477,0.851760346,0,0
1500000US550090208001,"Block Group 1, Census Tract 208, Brown County, Wisconsin",1184,58,138,98,219,903,46,9,0,0,0.000122694,0.048986486,0.116554054,0.08277027,0.184966216,0.762668919,0.038851351,0
1500000US550090208002,"Block Group 2, Census Tract 208, Brown County, Wisconsin",1057,46,54,23,521,1024,0,0,11,0,0,0.043519395,0.051087985,0.021759697,0.492904447,0.968779565,0,0.010406812
1500000US550090209001,"Block Group 1, Census Tract 209, Brown County, Wisconsin",759,32,181,0,262,557,0,0,0,0,0.000267324,0.042160738,0.238471673,0,0.345191041,0.733860343,0,0
1500000US550090209002,"Block Group 2, Census Tract 209, Brown County, Wisconsin",1053,87,109,72,331,978,0,0,53,0,1.26E-05,0.082621083,0.10351377,0.068376068,0.314339981,0.928774929,0,0.050332384
1500000US550090209003,"Block Group 3, Census Tract 209, Brown County, Wisconsin",841,28,30,62,244,798,0,0,0,0,0,0.033293698,0.035671819,0.07372176,0.290130797,0.948870392,0,0
1500000US550090210001,"Block Group 1, Census Tract 210, Brown County, Wisconsin",805,33,115,36,218,760,38,0,7,0,0,0.040993789,0.142857143,0.044720497,0.270807453,0.944099379,0.047204969,0.008695652
1500000US550090210002,"Block Group 2, Census Tract 210, Brown County, Wisconsin",1455,129,196,63,331,1432,9,1,0,0,0,0.088659794,0.134707904,0.043298969,0.227491409,0.98419244,0.006185567,0
1500000US550090210003,"Block Group 3, Census Tract 210, Brown County, Wisconsin",598,9,19,40,283,567,0,0,31,0,0,0.015050167,0.031772575,0.066889632,0.473244147,0.948160535,0,0.051839465
1500000US550090211001,"Block Group 1, Census Tract 211, Brown County, Wisconsin",1173,0,0,0,90,393,661,119,0,0,0,0,0,0,0.076726343,0.335038363,0.563512361,0
1500000US550090212001,"Block Group 1, Census Tract 212, Brown County, Wisconsin",959,79,142,74,239,811,1,30,0,0,0.000113083,0.082377477,0.148070907,0.077163712,0.249217935,0.845672576,0.001042753,0
1500000US550090212002,"Block Group 2, Census Tract 212, Brown County, Wisconsin",851,35,51,64,300,851,0,0,0,0,0,0.041128085,0.059929495,0.07520564,0.352526439,1,0,0
1500000US550090212003,"Block Group 3, Census Tract 212, Brown County, Wisconsin",2380,185,366,140,536,2252,12,20,42,0,0,0.077731092,0.153781513,0.058823529,0.225210084,0.946218487,0.005042017,0.017647059
1500000US550090212004,"Block Group 4, Census Tract 212, Brown County, Wisconsin",767,63,91,13,196,744,23,0,0,0,0,0.082138201,0.118644068,0.016949153,0.255541069,0.970013038,0.029986962,0
1500000US550090213011,"Block Group 1, Census Tract 213.01, Brown County, Wisconsin",837,12,84,33,352,746,19,0,57,0,9.99E-06,0.014336918,0.100358423,0.039426523,0.420549582,0.891278375,0.022700119,0.068100358
1500000US550090213012,"Block Group 2, Census Tract 213.01, Brown County, Wisconsin",782,60,151,38,162,573,0,0,114,0,0.00015535,0.076726343,0.193094629,0.04859335,0.207161125,0.732736573,0,0.145780051
1500000US550090213013,"Block Group 3, Census Tract 213.01, Brown County, Wisconsin",1562,131,175,74,423,1299,4,197,53,0,3.69E-06,0.083866837,0.112035851,0.04737516,0.270806658,0.83162612,0.002560819,0.033930858
1500000US550090213021,"Block Group 1, Census Tract 213.02, Brown County, Wisconsin",2230,101,197,282,592,1947,0,90,112,0,0,0.04529148,0.088340807,0.126457399,0.265470852,0.87309417,0,0.050224215
